Date,Year,Month,Tmin,Tmax,Tmean,Rain,Days,ETom,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,RG_days_Chilli,RG_days_Tobacco,RG_days_Pulses,Irr_Area_Chilli,Rainfed_Area_Chilli,Irr_Area_Tobacco,Rainfed_Area_Tobacco,Irr_Area_Pulses,Rainfed_Area_Pulses,Qom,Qom(m^3),GWnrm_plot 1,GWnrm_plot 2,GWnrm_plot 3,GWnrm_Fallow,Recharge,IWR_Chilli,AE_soil_Chilli,AE_crop_Chilli,IWR_Tobacco,AE_soil_Tobacco,AE_crop_Tobacco,IWR_Pulses,AE_soil_Pulses,AE_crop_Pulses,Irrigation_eff_Chilli,Irr_water_need_Chilli,Irrigation_eff_Tobacco,Irr_water_need_Tobacco,Irrigation_eff_Pulses,Irr_water_need_Pulses,Irr_water_need,Total Irrigated Area,Total Rainfed Area,Residual_storage,Accumulated_natural_recharge,Potential_ET,Canal_supply,IWR_after_canal,Potential_recharge,Domestic_need,Other_need,GW_need,SW_need,SW_abstracted,value_after_subtracting_domestic_SW_use,Value after Rejected Recharge,Storage,all_req_met,Actual_Recharge,Actual_ET,Actual_IWR,Runoff_captured,Runoff_left_after_storage,Runoff in GW recharge str,added_monthly_recharge,Cumulative_storage_monthly,GW_abstracted,Cumulative_left_after_domestic_abstraction,GW_extracted,Cumulative_left_after_crop_abstraction,Rejected_recharge,GW_left_after_rejected_recharge,Captured Runoff in m³,Actual_Recharge_mm,Runoff in GW recharge str_mm,Captured Runoff in m³_mm,Rejected_recharge_mm,Percent_Irr_Water_Req_Fulfilled,Irr_CWR_met_Chilli,Rainfed_CWR_met_Chilli,%Irr_CWR_met_Chilli,%Rainfed_CWR_met_Chilli,Irr_CWR_met_Tobacco,Rainfed_CWR_met_Tobacco,%Irr_CWR_met_Tobacco,%Rainfed_CWR_met_Tobacco,Irr_CWR_met_Pulses,Rainfed_CWR_met_Pulses,%Irr_CWR_met_Pulses,%Rainfed_CWR_met_Pulses,runoff to recharge,final_ro,Final_Runoff,Final_Recharge,Final_ET_Bio,Final_ET
2016-05-31,Year19,5,27.3,39.4,33.37,68.95,31,201.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97442437390155,1.0746e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371824,0,13620.7,0,0,34335,41664,465,25277.4,16851.6,16851.6,1.05775e+06,1.0746e+06,374415,1,34335,13620.7,0,374415,683333,683333,717668,1.08949e+06,25277.4,1.06421e+06,0,1.06421e+06,0,1.06421e+06,1.05775e+06,0.510406,10.1581,15.7239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6685,0.25050691244239687,0.25050691244239687,10.6685,0,0
2016-06-30,Year19,6,25.8,35.1,30.49,109.18,30,160.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.329555289151914,896679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06421e+06,0,10837,0,0,34335,40320,450,24462,16308,16308,880371,896679,374415,1,34335,10837,0,47955.7,832416,832416,866750,1.93097e+06,24462,1.9065e+06,0,1.9065e+06,0,1.9065e+06,880371,0.510406,12.3742,13.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8847,0.24242604429909242,0.24242604429909242,12.8847,0,0
2016-07-31,Year19,7,25.5,34.3,29.94,65.3,31,159.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11489192242656655,7728.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9065e+06,0,10769,0,0,34335,41664,465,25277.4,16851.6,7728.78,0,7728.78,329243,1,34335,10769,0,0,0,0,34335,1.94084e+06,25277.4,1.91556e+06,0,1.91556e+06,0,1.91556e+06,0,0.510406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510406,0.11489192242656655,0.11489192242656655,0.510406,0,0
2016-08-31,Year19,8,25.6,34.6,30.14,87.4,31,160.994,80.4968,0,0,80.4968,0,0,31,0,0,712,0,0,0,0,0,7.862019153130653,528878,0,0,0,5.77113,2.02255,52.7201,46.4835,27.7767,0,0,0,0,0,0,0.585,641653,0,0,0,0,641653,712,0,1.91556e+06,136057,10867.1,0,641653,34335,41664,465,25277.4,16851.6,16851.6,512026,528878,374415,0,18716.5,5923.8,349775,90276,421750,421750,440467,2.49208e+06,25277.4,2.46681e+06,291878,2.17493e+06,0,2.17493e+06,512026,0.27823,6.26952,7.61151,0,1,80.4968,27.7767,1,0.345066,0,0,0,0,0,0,0,0,6.54775,0.250506912442396,0.250506912442396,8.5703,74.2602,74.2602
2016-09-30,Year19,9,24.8,32.1,28.45,152.66,30,129.765,99.9193,64.0176,0,99.9193,64.0176,0,30,30,0,712,0,1600,280,0,0,38.57430538720983,2.59489e+06,0,0,0,8.72954,3.05936,45.4293,9.21179,54.49,15.1278,58.7096,48.8897,0,0,0,0.585,552917,0.585,413753,0,0,966670,2312,280,2.17493e+06,205803,8759.16,0,966670,34335,40320,450,24462,16308,16308,2.57859e+06,2.59489e+06,374415,0,12731.2,3247.85,358436,374415,2.20417e+06,1.5552e+06,1.56793e+06,3.94866e+06,24462,3.9242e+06,608234,3.31597e+06,0,3.31597e+06,1.92962e+06,0.189256,23.1188,28.6846,0,1,99.9193,54.49,1,0.54534,64.0176,48.8897,1,0.763692,0,0,0,0,23.308,9.889676280624432,9.889676280624432,26.3674,171.301,171.301
2016-10-31,Year19,10,23,34,28.48,24.04,31,153.217,137.401,128.505,0,137.401,128.505,0,31,31,0,712,0,1600,280,0,0,0,0,0,0,0,0,0,114.375,0,23.0264,62.1958,0,66.3089,0,0,0,0.585,1.39205e+06,0.585,1.70108e+06,0,0,3.09313e+06,2312,280,3.31597e+06,0,10342.2,0,3.09313e+06,34335,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,3.31597e+06,25277.4,3.29069e+06,3.09313e+06,197561,0,197561,0,0,0,0,0,1,137.401,23.0264,1,0.167585,128.505,66.3089,1,0.516004,0,0,0,0,0,0.0,0.0,0,89.3354,89.3354
2016-11-30,Year19,11,20.3,33,26.66,11.68,30,137.75,144.637,165.3,65.4312,144.637,165.3,65.4312,30,30,23,712,0,1600,280,0,1150,0,0,0,0,0,0,0,109.898,0,34.7394,117.456,0,47.8435,24.3908,5.28264,41.0404,0.585,1.33756e+06,0.585,3.21248e+06,0,0,4.55004e+06,2312,1430,197561,0,9298.11,0,4.55004e+06,34335,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,197561,24462,173099,173099,0,0,0,0,0,0,0,0,0.0380435,38.9203,34.7394,0.269089,0.240183,52.3119,47.8435,0.316467,0.289435,41.9683,41.0404,0.641411,0.62723,0,0.0,0.0,0,128.906,128.906
2016-12-31,Year19,12,18.8,31.3,25.04,82.93,31,127.431,133.803,105.234,128.048,133.803,105.234,128.048,31,31,31,712,0,1600,280,0,1150,15.413470082868898,1.03686e+06,0,0,0,16.2639,5.69985,56.2541,0,77.5487,39.365,0,65.8686,8.34997,0,119.698,0.585,684665,0.585,1.07665e+06,0,0,1.76131e+06,2312,1430,0,383429,8601.61,0,1.76131e+06,34335,41664,465,25277.4,16851.6,16851.6,1.02001e+06,1.03686e+06,374415,0,7125.14,1784.99,365505,374415,645598,645598,652723,1.03615e+06,25277.4,1.01087e+06,1.01087e+06,0,0,0,1.02001e+06,0.105919,9.59711,15.163,0,0.78145,121.508,77.5487,0.908116,0.579575,96.6303,65.8686,0.918246,0.625927,126.223,119.698,0.985748,0.93479,9.70303,0.2505069124423951,0.2505069124423951,15.4029,263.115,263.115
2017-01-31,Year20,1,18.9,31.5,25.19,0.33,31,132.74,135.909,20.5533,17.9841,135.909,20.5533,17.9841,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,95.5377,0,40.371,9.4701,0,11.0832,5.6391,0,12.345,0.585,1.16278e+06,0.585,259011,0,0,1.42179e+06,2312,1430,0,0,8959.96,0,1.42179e+06,34335,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.371,40.371,0.297045,0.297045,11.0832,11.0832,0.539242,0.539242,12.345,12.345,0.68644,0.68644,0,0.0,0.0,0,63.7993,63.7993
2017-02-28,Year20,2,20,34.2,27.12,0,28,146.62,106.194,0,0,106.194,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,83.3428,0,22.8517,0,0,0,0,0,0,0.585,1.01436e+06,0,0,0,0,1.01436e+06,712,0,0,0,9896.82,0,1.01436e+06,34335,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8517,22.8517,0.215187,0.215187,0,0,0,0,0,0,0,0,0,0.0,0.0,0,22.8517,22.8517
2017-03-31,Year20,3,23.2,36.7,29.97,9.79,31,185.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12501.9,0,0,34335,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2017-04-30,Year20,4,26.6,40,33.33,11.62,30,202.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13642.5,0,0,34335,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2017-05-31,Year20,5,27.9,40.5,34.2,29.79,31,209.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06307041941743573,4242.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14124.7,0,0,34335,41664,465,25277.4,16851.6,4242.75,0,4242.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06307041941743573,0.06307041941743573,0,0,0
2017-06-30,Year20,6,26.3,36.3,31.29,103.85,30,169.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.243117952188042,554515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11423.6,0,0,34335,40320,450,24462,16308,16308,538207,554515,374415,1,34335,11423.6,0,374415,163792,163792,198127,198127,24462,173665,0,173665,0,173665,538207,0.510406,2.43484,8.00069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94524,0.2424260442990942,0.2424260442990942,2.94524,0,0
2017-07-31,Year20,7,25.7,35.1,30.42,82.9,31,166.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7960503491169604,53550.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173665,0,11241.9,0,0,34335,41664,465,25277.4,16851.6,16851.6,36698.7,53550.3,365355,1,34335,11241.9,0,36698.7,-4.36557e-11,-4.36557e-11,34335,208000,25277.4,182722,0,182722,0,182722,36698.7,0.510406,-6.48963e-16,0.545543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510406,0.2505069124423964,0.2505069124423964,0.510406,0,0
2017-08-31,Year20,8,25,33.6,29.33,195.17,31,154.716,77.3581,0,0,77.3581,0,0,31,0,0,712,0,0,0,0,0,13.873147364586176,933247,0,1.78714,0,15.7671,6.10893,16.0042,107.685,61.3539,0,0,0,0,0,0,0.585,194787,0,0,0,0,194787,712,0,182722,410948,10443.3,0,194787,34335,41664,465,25277.4,16851.6,16851.6,916395,933247,374415,1,34335,10443.3,194787,54636.8,861758,861758,896093,1.48976e+06,25277.4,1.46449e+06,0,1.46449e+06,0,1.46449e+06,916395,0.510406,12.8104,13.6226,0,1,77.3581,61.3539,1,0.793115,0,0,0,0,0,0,0,0,13.3208,0.2505069124423951,0.2505069124423951,19.4298,169.039,169.039
2017-09-30,Year20,9,24.9,33.5,29.24,142.87,30,143.252,110.304,70.6712,0,110.304,70.6712,0,30,30,0,712,0,1600,280,0,0,0,0,0,0.10749,0,4.88044,1.74548,42.6949,5.46384,67.6095,11.0047,79.2805,59.6665,0,0,0,0.585,519637,0.585,300983,0,0,820620,2312,280,1.46449e+06,117418,9669.54,0,820620,34335,40320,450,24462,16308,0,0,0,134850,0,5355.01,1508.1,127987,0,0,0,5355.01,1.58726e+06,24462,1.5628e+06,692633,870164,0,870164,0,0.0796048,0,0,0,1,110.304,67.6095,1,0.612935,70.6712,59.6665,1,0.844283,0,0,0,0,0.0796048,0.0,0.0,1.82508,212.02,212.02
2017-10-31,Year20,10,24.1,33.1,28.63,107.48,31,139.039,124.687,116.614,0,124.687,116.614,0,31,31,0,712,0,1600,280,0,0,3.558794892904315,239400,0,40.3414,20.2726,21.1556,24.6257,6.68977,0,117.997,3.87979,0,112.734,0,0,0,0.585,81420.8,0.585,106114,0,0,187535,2312,280,870164,1.65657e+06,9385.15,0,187535,34335,41664,465,25277.4,16851.6,16851.6,222549,239400,222549,0,33042.4,9031.82,180474,222549,2.91038e-11,2.91038e-11,33042.4,2.55977e+06,25277.4,2.5345e+06,7060.2,2.52744e+06,0,2.52744e+06,222549,0.49119,4.32642e-16,3.30829,0,1,124.687,117.997,1,0.946347,116.614,112.734,1,0.96673,0,0,0,0,0.49119,0.2505069124423964,0.2505069124423964,25.1169,230.731,230.731
2017-11-30,Year20,11,21.5,32.2,26.86,24.25,30,127.008,133.358,152.409,60.3287,133.358,152.409,60.3287,30,30,23,712,0,1600,280,0,1150,0,0,0,0,0,0,0,68.1695,0,65.1887,77.61,0,74.7993,18.4341,6.19511,41.8946,0.585,829687,0.585,2.12267e+06,0,0,2.95235e+06,2312,1430,2.52744e+06,0,8573.02,0,2.95235e+06,34335,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,2.52744e+06,24462,2.50298e+06,2.50298e+06,0,0,0,0,0,0,0,0,0.84779,122.982,65.1887,0.922194,0.488824,140.596,74.7993,0.922491,0.490779,57.5228,41.8946,0.953491,0.69444,0,0.0,0.0,0,188.078,188.078
2017-12-31,Year20,12,18.4,31.4,24.89,0,31,129.5,135.975,106.942,130.126,135.975,106.942,130.126,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,106.236,0,29.7387,77.5055,0,29.4364,41.0933,0,89.0332,0.585,1.29299e+06,0.585,2.11981e+06,0,0,3.4128e+06,2312,1430,0,0,8741.24,0,3.4128e+06,34335,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7387,29.7387,0.218707,0.218707,29.4364,29.4364,0.275256,0.275256,89.0332,89.0332,0.684205,0.684205,0,0.0,0.0,0,148.208,148.208
